"ll","alpha","l1","l2","l3"
-16622.6004702528,2.12837143601468,0.742190325963659,0.50485661118513,0.0444452727466216
-16624.029730999,2.09556270521661,0.779572130525033,0.542777838467712,0.037655590904588
-16624.029730999,2.09556270521661,0.779572130525033,0.542777838467712,0.037655590904588
-16624.029730999,2.09556270521661,0.779572130525033,0.542777838467712,0.037655590904588
-16623.4608573168,2.10525495276409,0.744189553706032,0.545619645456706,0.0341002264894956
-16620.8517427331,2.19077022311547,0.524381390615721,0.406348051553068,0.00623329381648731
-16620.8517427331,2.19077022311547,0.524381390615721,0.406348051553068,0.00623329381648731
-16620.8517427331,2.19077022311547,0.524381390615721,0.406348051553068,0.00623329381648731
-16620.8517427331,2.19077022311547,0.524381390615721,0.406348051553068,0.00623329381648731
-16620.8517427331,2.19077022311547,0.524381390615721,0.406348051553068,0.00623329381648731
-16620.3356996135,2.19074242550477,0.546605299714961,0.450169499455861,0.00587517126869158
-16621.8308962202,2.19948751493254,0.543748155428032,0.500250788928054,0.00574550109872453
-16621.6203721511,2.16677095488796,0.64315615517846,0.484126035470796,0.0387428737962595
-16621.6203721511,2.16677095488796,0.64315615517846,0.484126035470796,0.0387428737962595
-16622.6234291039,2.14932672386337,0.655780981764363,0.532531439724441,0.0492259321039057
-16622.6234291039,2.14932672386337,0.655780981764363,0.532531439724441,0.0492259321039057
-16622.6234291039,2.14932672386337,0.655780981764363,0.532531439724441,0.0492259321039057
-16622.6234291039,2.14932672386337,0.655780981764363,0.532531439724441,0.0492259321039057
-16622.6234291039,2.14932672386337,0.655780981764363,0.532531439724441,0.0492259321039057
-16622.6234291039,2.14932672386337,0.655780981764363,0.532531439724441,0.0492259321039057
-16622.938460923,2.12323270250989,0.749654271566659,0.703239284356333,0.0392759261166053
-16623.5259527745,2.12749937106892,0.718127588252777,0.671422559907195,0.0466250621413053
-16623.5259527745,2.12749937106892,0.718127588252777,0.671422559907195,0.0466250621413053
-16623.5259527745,2.12749937106892,0.718127588252777,0.671422559907195,0.0466250621413053
-16623.5259527745,2.12749937106892,0.718127588252777,0.671422559907195,0.0466250621413053
-16623.7679562445,2.10621001753497,0.799454530457121,0.807835561457862,0.0348661905951283
-16623.7679562445,2.10621001753497,0.799454530457121,0.807835561457862,0.0348661905951283
-16623.7679562445,2.10621001753497,0.799454530457121,0.807835561457862,0.0348661905951283
-16623.7679562445,2.10621001753497,0.799454530457121,0.807835561457862,0.0348661905951283
-16623.7679562445,2.10621001753497,0.799454530457121,0.807835561457862,0.0348661905951283
-16623.7679562445,2.10621001753497,0.799454530457121,0.807835561457862,0.0348661905951283
-16623.3831842962,2.10930557471596,0.774666685884977,0.722136914204265,0.0459603622908857
-16622.2215529937,2.13827849937198,0.681941564025538,0.594390142104902,0.0286091777413955
-16622.2215529937,2.13827849937198,0.681941564025538,0.594390142104902,0.0286091777413955
-16622.6680222895,2.14510629055872,0.661076372902092,0.587572765796245,0.0298458945435765
-16624.6140820638,2.07829212120199,0.867944699930496,0.84143628689819,0.0338080201372043
-16624.6140820638,2.07829212120199,0.867944699930496,0.84143628689819,0.0338080201372043
-16624.6140820638,2.07829212120199,0.867944699930496,0.84143628689819,0.0338080201372043
-16624.6140820638,2.07829212120199,0.867944699930496,0.84143628689819,0.0338080201372043
-16622.7028923111,2.13566488828192,0.724654306316534,0.685672670467236,0.0298162246760941
-16623.8835795944,2.10750239587257,0.831176501105376,0.788402694003036,0.05337459163291
-16623.5522388561,2.09443621615328,0.830022550462918,0.733236409113698,0.0560878609406415
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16622.9596415371,2.12301241852534,0.763260471594272,0.703451320949879,0.0457291095558456
-16623.4893196116,2.14134539410529,0.711108535672602,0.690789833858575,0.0409401881696341
-16623.4893196116,2.14134539410529,0.711108535672602,0.690789833858575,0.0409401881696341
-16623.1105771293,2.18338013081379,0.618819047588114,0.523414191812403,0.0448888877142052
-16623.5940390725,2.18530887677033,0.615747145488661,0.520114617209873,0.0519210918638404
-16623.5940390725,2.18530887677033,0.615747145488661,0.520114617209873,0.0519210918638404
-16623.6222240078,2.13762351809169,0.75192422574911,0.712717646903323,0.039587987523693
-16623.8876529147,2.10419291950428,0.833473145710193,0.82889172244351,0.0376031422174361
-16623.8876529147,2.10419291950428,0.833473145710193,0.82889172244351,0.0376031422174361
-16622.3019747802,2.1433595501123,0.700315719887807,0.650991997081348,0.02422591775497
-16622.4322071001,2.20386924214455,0.558671715208367,0.453667686527092,0.0324281974807746
-16621.6996800517,2.17469681551943,0.62016157545129,0.529740980584663,0.0254810109580135
-16622.2593756875,2.1598438384716,0.675629600430019,0.535842487535789,0.046392287932126
-16622.2593756875,2.1598438384716,0.675629600430019,0.535842487535789,0.046392287932126
-16622.2593756875,2.1598438384716,0.675629600430019,0.535842487535789,0.046392287932126
-16621.4713414612,2.16436201629859,0.650033877846905,0.549709352380555,0.0237424098790771
-16620.2840561185,2.16934158879475,0.61685887297468,0.473805407441164,0.0125675390297253
-16620.2840561185,2.16934158879475,0.61685887297468,0.473805407441164,0.0125675390297253
-16620.2840561185,2.16934158879475,0.61685887297468,0.473805407441164,0.0125675390297253
-16620.2840561185,2.16934158879475,0.61685887297468,0.473805407441164,0.0125675390297253
-16621.6520115388,2.20344269230717,0.526899949310152,0.323661347926731,0.0151837477511531
-16621.6520115388,2.20344269230717,0.526899949310152,0.323661347926731,0.0151837477511531
-16621.6520115388,2.20344269230717,0.526899949310152,0.323661347926731,0.0151837477511531
-16621.1629002821,2.20013296555767,0.558098392009533,0.37646528935352,0.0202518160778554
-16621.1629002821,2.20013296555767,0.558098392009533,0.37646528935352,0.0202518160778554
-16621.1629002821,2.20013296555767,0.558098392009533,0.37646528935352,0.0202518160778554
-16621.1629002821,2.20013296555767,0.558098392009533,0.37646528935352,0.0202518160778554
-16621.1629002821,2.20013296555767,0.558098392009533,0.37646528935352,0.0202518160778554
-16621.1629002821,2.20013296555767,0.558098392009533,0.37646528935352,0.0202518160778554
-16621.1629002821,2.20013296555767,0.558098392009533,0.37646528935352,0.0202518160778554
-16621.1629002821,2.20013296555767,0.558098392009533,0.37646528935352,0.0202518160778554
-16621.1629002821,2.20013296555767,0.558098392009533,0.37646528935352,0.0202518160778554
-16623.4356850932,2.09619353371703,0.789448932567985,0.660330345484442,0.0346930332312791
-16623.4356850932,2.09619353371703,0.789448932567985,0.660330345484442,0.0346930332312791
-16623.4356850932,2.09619353371703,0.789448932567985,0.660330345484442,0.0346930332312791
-16619.6304279692,2.21386639154758,0.500717883023977,0.399896262107745,0.00354195298268883
-16619.6304279692,2.21386639154758,0.500717883023977,0.399896262107745,0.00354195298268883
-16619.6304279692,2.21386639154758,0.500717883023977,0.399896262107745,0.00354195298268883
-16619.6304279692,2.21386639154758,0.500717883023977,0.399896262107745,0.00354195298268883
-16625.3322404833,2.21150518901487,0.507019281578542,0.265530004880024,0.0138367964402835
-16625.3322404833,2.21150518901487,0.507019281578542,0.265530004880024,0.0138367964402835
-16621.4831642043,2.16120186504177,0.651679248601428,0.443847808325285,0.0134414642681006
-16621.4268427304,2.13383788601338,0.715715893762286,0.529581250217475,0.00811174452053477
-16621.4268427304,2.13383788601338,0.715715893762286,0.529581250217475,0.00811174452053477
-16621.4268427304,2.13383788601338,0.715715893762286,0.529581250217475,0.00811174452053477
-16621.4268427304,2.13383788601338,0.715715893762286,0.529581250217475,0.00811174452053477
-16621.4268427304,2.13383788601338,0.715715893762286,0.529581250217475,0.00811174452053477
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.9148604644,2.1196798120141,0.760363584426734,0.593379920400347,0.008617916201752
-16621.6762860895,2.17492174842311,0.6287552197698,0.429506898497688,0.00914790643825194
-16621.6762860895,2.17492174842311,0.6287552197698,0.429506898497688,0.00914790643825194
-16621.9540012184,2.15805290342451,0.67736252549987,0.481635476216808,0.0148022704339003
-16621.9540012184,2.15805290342451,0.67736252549987,0.481635476216808,0.0148022704339003
-16621.9540012184,2.15805290342451,0.67736252549987,0.481635476216808,0.0148022704339003
-16620.8655184558,2.17596135895932,0.58847866686025,0.42201770577068,0.0222840367215733
-16620.8655184558,2.17596135895932,0.58847866686025,0.42201770577068,0.0222840367215733
-16621.8885017628,2.1194635950275,0.749424252784576,0.589199430779173,0.024852822912229
-16622.0961968913,2.16790775014458,0.661856813764508,0.48618300606839,0.0253393025658871
-16622.8738649883,2.18098827949249,0.649542369108945,0.545411852331524,0.0146093528759925
-16622.8738649883,2.18098827949249,0.649542369108945,0.545411852331524,0.0146093528759925
-16622.8738649883,2.18098827949249,0.649542369108945,0.545411852331524,0.0146093528759925
-16622.5808047889,2.22304051945257,0.549112688301784,0.479545330629743,0.00684206177244572
-16622.5808047889,2.22304051945257,0.549112688301784,0.479545330629743,0.00684206177244572
-16622.5808047889,2.22304051945257,0.549112688301784,0.479545330629743,0.00684206177244572
-16621.3194231959,2.26305729897199,0.402934032503921,0.285302384261053,0.00987501028265719
-16621.3194231959,2.26305729897199,0.402934032503921,0.285302384261053,0.00987501028265719
-16621.3194231959,2.26305729897199,0.402934032503921,0.285302384261053,0.00987501028265719
-16621.3194231959,2.26305729897199,0.402934032503921,0.285302384261053,0.00987501028265719
-16621.3194231959,2.26305729897199,0.402934032503921,0.285302384261053,0.00987501028265719
-16621.3194231959,2.26305729897199,0.402934032503921,0.285302384261053,0.00987501028265719
-16621.3194231959,2.26305729897199,0.402934032503921,0.285302384261053,0.00987501028265719
-16620.7614814008,2.30039849490544,0.351622238232464,0.243857929214298,0.00590776836532557
-16620.7614814008,2.30039849490544,0.351622238232464,0.243857929214298,0.00590776836532557
-16620.7614814008,2.30039849490544,0.351622238232464,0.243857929214298,0.00590776836532557
-16621.9649729796,2.1492065761102,0.645518686492823,0.508151567473705,0.0336670380759914
-16621.9649729796,2.1492065761102,0.645518686492823,0.508151567473705,0.0336670380759914
-16622.4352695649,2.15647506203396,0.628404588930704,0.425739072666679,0.0485343140316366
-16622.4352695649,2.15647506203396,0.628404588930704,0.425739072666679,0.0485343140316366
-16622.4352695649,2.15647506203396,0.628404588930704,0.425739072666679,0.0485343140316366
-16622.4352695649,2.15647506203396,0.628404588930704,0.425739072666679,0.0485343140316366
-16622.4352695649,2.15647506203396,0.628404588930704,0.425739072666679,0.0485343140316366
-16622.4352695649,2.15647506203396,0.628404588930704,0.425739072666679,0.0485343140316366
-16621.7134823224,2.21895977867998,0.505944962372971,0.320311999490838,0.0195644897413209
-16621.7134823224,2.21895977867998,0.505944962372971,0.320311999490838,0.0195644897413209
-16621.7134823224,2.21895977867998,0.505944962372971,0.320311999490838,0.0195644897413209
-16621.7134823224,2.21895977867998,0.505944962372971,0.320311999490838,0.0195644897413209
-16622.820171943,2.19130925749259,0.589957195743606,0.365287171929394,0.0198895963455151
-16622.820171943,2.19130925749259,0.589957195743606,0.365287171929394,0.0198895963455151
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.3188540281,2.21419527372246,0.544817348137474,0.379089163350803,0.0111818184806728
-16621.6480360984,2.16373585541212,0.656965705348726,0.460658933176278,0.0175068923409397
-16621.6480360984,2.16373585541212,0.656965705348726,0.460658933176278,0.0175068923409397
-16621.6480360984,2.16373585541212,0.656965705348726,0.460658933176278,0.0175068923409397
-16622.1086356727,2.13285176871011,0.718461511372463,0.495411303529526,0.0374271465431134
-16622.1086356727,2.13285176871011,0.718461511372463,0.495411303529526,0.0374271465431134
-16622.1086356727,2.13285176871011,0.718461511372463,0.495411303529526,0.0374271465431134
-16622.1086356727,2.13285176871011,0.718461511372463,0.495411303529526,0.0374271465431134
-16622.1086356727,2.13285176871011,0.718461511372463,0.495411303529526,0.0374271465431134
-16622.1086356727,2.13285176871011,0.718461511372463,0.495411303529526,0.0374271465431134
-16622.1736288252,2.15605231145479,0.697792092248025,0.556536990828963,0.0148113046159411
-16622.1736288252,2.15605231145479,0.697792092248025,0.556536990828963,0.0148113046159411
-16624.0282362999,2.11119733552668,0.828777863412865,0.626280616740415,0.0363591374223233
-16623.5522508916,2.15747641263297,0.714063037713329,0.563274884624335,0.0180302630332187
-16623.5522508916,2.15747641263297,0.714063037713329,0.563274884624335,0.0180302630332187
-16623.5522508916,2.15747641263297,0.714063037713329,0.563274884624335,0.0180302630332187
-16623.5522508916,2.15747641263297,0.714063037713329,0.563274884624335,0.0180302630332187
-16623.5522508916,2.15747641263297,0.714063037713329,0.563274884624335,0.0180302630332187
-16623.5522508916,2.15747641263297,0.714063037713329,0.563274884624335,0.0180302630332187
-16623.5522508916,2.15747641263297,0.714063037713329,0.563274884624335,0.0180302630332187
-16623.5522508916,2.15747641263297,0.714063037713329,0.563274884624335,0.0180302630332187
-16623.5522508916,2.15747641263297,0.714063037713329,0.563274884624335,0.0180302630332187
-16623.5522508916,2.15747641263297,0.714063037713329,0.563274884624335,0.0180302630332187
-16622.9193253185,2.10921666460776,0.773062692990322,0.538890708313412,0.0201462236764838
-16622.323782651,2.13934298787265,0.696341921749426,0.453601379929673,0.0164950378020524
-16621.9988960638,2.15527114876795,0.654879306443355,0.422023762413699,0.00845156686641051
-16621.0140239923,2.14699069153242,0.678417917235126,0.501745343390718,0.0167377975511604
-16621.1608131442,2.18423885429536,0.607288887036364,0.445469035830154,0.0207965942742304
-16620.8890727991,2.2059367753575,0.567436168741822,0.426484747384996,0.00317635886925371
-16620.8890727991,2.2059367753575,0.567436168741822,0.426484747384996,0.00317635886925371
-16620.8890727991,2.2059367753575,0.567436168741822,0.426484747384996,0.00317635886925371
-16620.8890727991,2.2059367753575,0.567436168741822,0.426484747384996,0.00317635886925371
-16620.8890727991,2.2059367753575,0.567436168741822,0.426484747384996,0.00317635886925371
-16620.8890727991,2.2059367753575,0.567436168741822,0.426484747384996,0.00317635886925371
-16620.5649456939,2.16648203280587,0.640261075627561,0.494898044390246,0.0105429124323629
-16620.5649456939,2.16648203280587,0.640261075627561,0.494898044390246,0.0105429124323629
-16620.5649456939,2.16648203280587,0.640261075627561,0.494898044390246,0.0105429124323629
-16620.5649456939,2.16648203280587,0.640261075627561,0.494898044390246,0.0105429124323629
-16619.9987064565,2.19830240707299,0.546331988455789,0.456027935613557,0.00457690540989668
-16619.9987064565,2.19830240707299,0.546331988455789,0.456027935613557,0.00457690540989668
-16619.9987064565,2.19830240707299,0.546331988455789,0.456027935613557,0.00457690540989668
-16619.9987064565,2.19830240707299,0.546331988455789,0.456027935613557,0.00457690540989668
-16619.9987064565,2.19830240707299,0.546331988455789,0.456027935613557,0.00457690540989668
-16619.9987064565,2.19830240707299,0.546331988455789,0.456027935613557,0.00457690540989668
-16619.6212280502,2.21772233671117,0.48616713992413,0.338629527720204,0.00549429796713153
-16619.1811634494,2.22571272625317,0.488590490878488,0.37668115491466,0.00332964124334499
-16619.1811634494,2.22571272625317,0.488590490878488,0.37668115491466,0.00332964124334499
-16619.1811634494,2.22571272625317,0.488590490878488,0.37668115491466,0.00332964124334499
-16619.1811634494,2.22571272625317,0.488590490878488,0.37668115491466,0.00332964124334499
-16619.2301806547,2.23845642479407,0.47435794087295,0.352550957873637,0.00278889988720903
-16619.2301806547,2.23845642479407,0.47435794087295,0.352550957873637,0.00278889988720903
-16619.2301806547,2.23845642479407,0.47435794087295,0.352550957873637,0.00278889988720903
-16619.2301806547,2.23845642479407,0.47435794087295,0.352550957873637,0.00278889988720903
-16619.2301806547,2.23845642479407,0.47435794087295,0.352550957873637,0.00278889988720903
-16619.2301806547,2.23845642479407,0.47435794087295,0.352550957873637,0.00278889988720903
-16619.2301806547,2.23845642479407,0.47435794087295,0.352550957873637,0.00278889988720903
-16619.2301806547,2.23845642479407,0.47435794087295,0.352550957873637,0.00278889988720903
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.4376417707,2.22228676570167,0.50924981064633,0.377549406329553,0.00288765171586698
-16619.3237707474,2.23171102807907,0.470804535442905,0.38742400572131,5.40094429430597e-05
-16619.3237707474,2.23171102807907,0.470804535442905,0.38742400572131,5.40094429430597e-05
-16619.3237707474,2.23171102807907,0.470804535442905,0.38742400572131,5.40094429430597e-05
-16619.7806401725,2.23140352798462,0.461808162176719,0.333679162477394,0.00673792187671557
-16619.7806401725,2.23140352798462,0.461808162176719,0.333679162477394,0.00673792187671557
-16619.7806401725,2.23140352798462,0.461808162176719,0.333679162477394,0.00673792187671557
-16619.7806401725,2.23140352798462,0.461808162176719,0.333679162477394,0.00673792187671557
-16619.7806401725,2.23140352798462,0.461808162176719,0.333679162477394,0.00673792187671557
-16619.7806401725,2.23140352798462,0.461808162176719,0.333679162477394,0.00673792187671557
-16619.7806401725,2.23140352798462,0.461808162176719,0.333679162477394,0.00673792187671557
-16619.7806401725,2.23140352798462,0.461808162176719,0.333679162477394,0.00673792187671557
-16619.7806401725,2.23140352798462,0.461808162176719,0.333679162477394,0.00673792187671557
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
-16619.9804294716,2.24372829448977,0.47357485256122,0.366405002671296,0.00647559836282584
